"Rank #3 (Only Reaseach Paper based formula)                                                                                                                                                                                                         The only formula used for sentence scoring is                                                                                                                                                                                               Wnew = Wold + (sd * (1.5*L + 0.2*d + 0.3*e)) / length(Sentence), where                                                                                                                                                 Wnew : New sentence score Wold : Old sentence score                                                                                                                                                                                      sd : standard deviantion of sentence scores                                                                                                                                                                                                            L : Number of legal terms in the sentence                                                                                                                                                                                                                      d : Total count of numeric digits (like year, case number, act, sec, rule etc)                                                                                                                                                      e : number of entities present in the sentences                                                                                                                                                                                                 Note:We haven't given higher tfidf score for the legal terms.All terms tfidf score are given based on their occurence in the document only.        Number of Documents on which scores is calcuated :7090 Documents",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
,,,,,,,,,
,,,,,,,,,
2014_R_8.txt,0.122222218,0.089430894,0.192982456,0,0,0,0.089821413,0.081300813,0.175438596
,,,,,,,,,
2014_R_80.txt,0.081818177,0.061643836,0.121621622,0.019999996,0.015151515,0.029411765,0.053319535,0.047945205,0.094594595
,,,,,,,,,
2014_R_83.txt,0.272108839,0.3125,0.240963855,0.084033609,0.10989011,0.068027211,0.2502785,0.296875,0.228915663
,,,,,,,,,
2014_R_84.txt,0.154999997,0.092537313,0.476923077,0.03100775,0.017953321,0.113636364,0.089174809,0.086567164,0.446153846
,,,,,,,,,
2014_R_85.txt,0.202090589,0.131221719,0.439393939,0.062499997,0.039440204,0.150485437,0.117614341,0.110859729,0.371212121
,,,,,,,,,
2014_R_87.txt,0.187234038,0.1375,0.293333333,0.011869432,0.008510638,0.019607843,0.131317268,0.11875,0.253333333
,,,,,,,,,
2014_R_88.txt,0.191142188,0.115168539,0.561643836,0.048022596,0.02828619,0.158878505,0.10447484,0.101123596,0.493150685
,,,,,,,,,
2014_R_89.txt,0.109090904,0.085714286,0.15,0,0,0,0.095823096,0.085714286,0.15
,,,,,,,,,
2014_R_9.txt,0.21428571,0.166666667,0.3,0.012903221,0.010204082,0.01754386,0.170667447,0.152777778,0.275
,,,,,,,,,
2014_R_95.txt,0.221153842,0.410714286,0.151315789,0.094955486,0.202531646,0.062015504,0.163669814,0.410714286,0.151315789
,,,,,,,,,
2014_R_97.txt,0.116666662,0.08974359,0.166666667,0,0,0,0.085826772,0.076923077,0.142857143
,,,,,,,,,
2014_S_1.txt,0.293233079,0.206349206,0.506493506,0.091787436,0.061889251,0.177570093,0.219581503,0.201058201,0.493506494
,,,,,,,,,
2014_S_101.txt,0.098159506,0.064516129,0.205128205,0,0,0,0.060164003,0.056451613,0.179487179
,,,,,,,,,
2014_S_102.txt,0.134078207,0.127659574,0.141176471,0.031999995,0.032786885,0.03125,0.122288295,0.117021277,0.129411765
,,,,,,,,,
2014_S_107.txt,0.257575753,0.23943662,0.278688525,0.037499995,0.038461538,0.036585366,0.164785978,0.154929577,0.180327869
,,,,,,,,,
2014_S_110.txt,0.272300465,0.221374046,0.353658537,0.170886071,0.144385027,0.209302326,0.238896158,0.213740458,0.341463415
,,,,,,,,,
2014_S_112.txt,0.217054259,0.333333333,0.16091954,0.053475932,0.1,0.03649635,0.127397142,0.238095238,0.114942529
,,,,,,,,,
2014_S_119.txt,0.10362694,0.062111801,0.3125,0.013513511,0.0078125,0.05,0.057656247,0.055900621,0.28125
,,,,,,,,,
2014_S_120.txt,0.074074069,0.058823529,0.1,0,0,0,0.065787248,0.058823529,0.1
,,,,,,,,,
2014_S_121.txt,0.301158296,0.248407643,0.382352941,0.095465389,0.080645161,0.116959064,0.263016515,0.23566879,0.362745098
,,,,,,,,,
2014_S_125.txt,0.272300466,0.184713376,0.517857143,0.101587298,0.066115702,0.219178082,0.192307074,0.178343949,0.5
,,,,,,,,,
2014_S_128.txt,0.112994346,0.091743119,0.147058824,0,0,0,0.10254986,0.091743119,0.147058824
,,,,,,,,,
2014_S_134.txt,0.232804228,0.201834862,0.275,0.041958037,0.036363636,0.049586777,0.212448721,0.19266055,0.2625
,,,,,,,,,
2014_S_136.txt,0.152284259,0.125,0.194805195,0.007968123,0.006944444,0.009345794,0.111670549,0.1,0.155844156
,,,,,,,,,
2014_S_137.txt,0.174757277,0.252336449,0.133663366,0.02607076,0.05,0.017632242,0.126942194,0.214953271,0.113861386
,,,,,,,,,
2014_S_139.txt,0.152173908,0.186666667,0.128440367,0.055555551,0.081395349,0.042168675,0.142747643,0.186666667,0.128440367
,,,,,,,,,
2014_S_141.txt,0.191616762,0.258064516,0.152380952,0,0,0,0.138469562,0.209677419,0.123809524
,,,,,,,,,
2014_S_142.txt,0.174757277,0.141732283,0.227848101,0.054054049,0.043062201,0.072580645,0.158438858,0.141732283,0.227848101
,,,,,,,,,
2014_S_143.txt,0.315789469,0.45,0.243243243,0.123076919,0.195121951,0.08988764,0.221176524,0.366666667,0.198198198
,,,,,,,,,
2014_S_144.txt,0.28996282,0.331444759,0.257709251,0.133679424,0.181019332,0.105967078,0.250032638,0.294617564,0.22907489
,,,,,,,,,
2014_S_146.txt,0.064516124,0.0625,0.066666667,0.015999995,0.015873016,0.016129032,0.064382278,0.0625,0.066666667
,,,,,,,,,
2014_S_148.txt,0.049261081,0.030864198,0.12195122,0,0,0,0.032317243,0.030864198,0.12195122
,,,,,,,,,
2014_S_149.txt,0.168224294,0.157894737,0.18,0.014285709,0.014084507,0.014492754,0.148268981,0.140350877,0.16
,,,,,,,,,
2014_S_151.txt,0.129353229,0.128712871,0.13,0.032467527,0.032051282,0.032894737,0.129346831,0.128712871,0.13
,,,,,,,,,
2014_S_156.txt,0.223880592,0.234375,0.214285714,0.115789469,0.125,0.107843137,0.193256481,0.203125,0.185714286
,,,,,,,,,
2014_S_158.txt,0.032967029,0.021582734,0.069767442,0,0,0,0.022968212,0.021582734,0.069767442
,,,,,,,,,
2014_S_159.txt,0.110091739,0.075471698,0.203389831,0.012012008,0.007968127,0.024390244,0.081689766,0.075471698,0.203389831
,,,,,,,,,
2014_S_161.txt,0.440476186,0.37755102,0.528571429,0.353982296,0.310077519,0.412371134,0.417887668,0.37755102,0.528571429
,,,,,,,,,
2014_S_163.txt,0.10596026,0.096385542,0.117647059,0,0,0,0.103929164,0.096385542,0.117647059
,,,,,,,,,
2014_S_164.txt,0.053571424,0.045454545,0.065217391,0.013245028,0.011764706,0.015151515,0.050453185,0.045454545,0.065217391
,,,,,,,,,
2014_S_165.txt,0.1641791,0.115183246,0.285714286,0.035087715,0.024390244,0.0625,0.119957104,0.109947644,0.272727273
,,,,,,,,,
2014_S_17.txt,0.262195117,0.262195122,0.262195122,0.129554651,0.136170213,0.123552124,0.219512195,0.219512195,0.219512195
,,,,,,,,,
2014_S_170.txt,0.194444439,0.212121212,0.179487179,0.033557042,0.038167939,0.02994012,0.173532376,0.191919192,0.162393162
,,,,,,,,,
2014_S_171.txt,0.23417721,0.216374269,0.255172414,0.083809519,0.081180812,0.086614173,0.212334305,0.198830409,0.234482759
,,,,,,,,,
2014_S_172.txt,0.262411343,0.268115942,0.256944444,0.127472523,0.143564356,0.114624506,0.233830941,0.239130435,0.229166667
,,,,,,,,,
2014_S_174.txt,0.103448271,0.111111111,0.096774194,0,0,0,0.068318713,0.074074074,0.064516129
,,,,,,,,,
2014_S_177.txt,0.335403722,0.293478261,0.391304348,0.065843617,0.056338028,0.079207921,0.274725275,0.25,0.333333333
,,,,,,,,,
2014_S_178.txt,0.066985641,0.051851852,0.094594595,0.006269588,0.00462963,0.009708738,0.041354356,0.037037037,0.067567568
,,,,,,,,,
2014_S_179.txt,0.111111106,0.089430894,0.146666667,0.021428567,0.01734104,0.028037383,0.090916976,0.081300813,0.133333333
,,,,,,,,,
2014_S_181.txt,0.079999995,0.066666667,0.1,0.013986009,0.012048193,0.016666667,0.074285714,0.066666667,0.1
,,,,,,,,,
2014_S_182.txt,0.169999995,0.158878505,0.182795699,0.031152643,0.032679739,0.029761905,0.168358135,0.158878505,0.182795699
,,,,,,,,,
2014_S_183.txt,0.089887636,0.06557377,0.142857143,0,0,0,0.063340337,0.057377049,0.125
,,,,,,,,,
2014_S_187.txt,0.335999995,0.308823529,0.368421053,0.178770945,0.164948454,0.195121951,0.283640731,0.264705882,0.315789474
,,,,,,,,,
2014_S_188.txt,0.158333329,0.111111111,0.275362319,0.006079024,0.004098361,0.011764706,0.082951628,0.076023392,0.188405797
,,,,,,,,,
2014_S_190.txt,0.360655733,0.492537313,0.284482759,0.149606295,0.220930233,0.113095238,0.260259801,0.402985075,0.232758621
,,,,,,,,,
2014_S_191.txt,0.25205479,0.306666667,0.213953488,0.096930528,0.131004367,0.076923077,0.201321979,0.26,0.181395349
,,,,,,,,,
2014_S_192.txt,0.191919187,0.195876289,0.188118812,0.021978017,0.025,0.019607843,0.131206079,0.134020619,0.128712871
,,,,,,,,,
2014_S_193.txt,0.129629625,0.095890411,0.2,0.013840826,0.010204082,0.021505376,0.098638085,0.089041096,0.185714286
,,,,,,,,,
2014_S_195.txt,0.186440674,0.292035398,0.136929461,0.034810122,0.058201058,0.0248307,0.128480978,0.247787611,0.116182573
,,,,,,,,,
2014_S_198.txt,0.188118807,0.215909091,0.166666667,0.027027022,0.032258065,0.023255814,0.153415416,0.181818182,0.140350877
,,,,,,,,,
2014_S_200.txt,0.213114749,0.188405797,0.245283019,0.037135274,0.034482759,0.040229885,0.174429078,0.15942029,0.20754717
,,,,,,,,,
2014_S_201.txt,0.148571424,0.134020619,0.166666667,0.00766283,0.006711409,0.008928571,0.134020076,0.12371134,0.153846154
,,,,,,,,,
2014_S_202.txt,0.134831456,0.100840336,0.203389831,0.023076919,0.016216216,0.04,0.093317352,0.084033613,0.169491525
,,,,,,,,,
2014_S_203.txt,0.142857139,0.098684211,0.25862069,0,0,0,0.085681914,0.078947368,0.206896552
,,,,,,,,,
2014_S_204.txt,0.087248319,0.055793991,0.2,0.007561434,0.00462963,0.020618557,0.049803149,0.0472103,0.169230769
,,,,,,,,,
2014_S_206.txt,0.142857138,0.119402985,0.177777778,0.013986009,0.011363636,0.018181818,0.099732577,0.089552239,0.133333333
,,,,,,,,,
2014_S_208.txt,0.27338129,0.240506329,0.316666667,0.103194098,0.099056604,0.107692308,0.249828289,0.227848101,0.3
,,,,,,,,,
2014_S_209.txt,0.243749995,0.234939759,0.253246753,0.051502141,0.057692308,0.046511628,0.211904855,0.204819277,0.220779221
,,,,,,,,,
2014_S_211.txt,0.236245951,0.164785553,0.417142857,0.065298504,0.044416244,0.123239437,0.142567957,0.130925508,0.331428571
,,,,,,,,,
2014_S_212.txt,0.169230766,0.10443038,0.445945946,0.059016391,0.035294118,0.18,0.098873207,0.094936709,0.405405405
,,,,,,,,,
2014_S_213.txt,0.202531641,0.296296296,0.153846154,0.058333329,0.090909091,0.042944785,0.149921081,0.259259259,0.134615385
,,,,,,,,,
2014_S_214.txt,0.187499995,0.238095238,0.154639175,0.025423724,0.038461538,0.018987342,0.161080914,0.222222222,0.144329897
,,,,,,,,,
2014_S_219.txt,0.091844811,0.055028463,0.277511962,0.015157254,0.008699435,0.058823529,0.053814375,0.052182163,0.263157895
,,,,,,,,,
2014_S_220.txt,0.199999995,0.166666667,0.25,0.047970475,0.041935484,0.056034483,0.137959184,0.123809524,0.185714286
,,,,,,,,,
2014_S_221.txt,0.116883113,0.081818182,0.204545455,0.019047615,0.013245033,0.033898305,0.079289132,0.072727273,0.181818182
,,,,,,,,,
2014_S_222.txt,0.134831456,0.130434783,0.139534884,0.014134271,0.012903226,0.015625,0.123315596,0.119565217,0.127906977
,,,,,,,,,
2014_S_224.txt,0.093959727,0.069306931,0.145833333,0,0,0,0.076724986,0.069306931,0.145833333
,,,,,,,,,
2014_S_225.txt,0.087591237,0.064516129,0.136363636,0.009852212,0.007142857,0.015873016,0.071396372,0.064516129,0.136363636
,,,,,,,,,
2014_S_226.txt,0.146892651,0.105691057,0.240740741,0.007999996,0.005586592,0.014084507,0.089405553,0.081300813,0.185185185
,,,,,,,,,
2014_S_228.txt,0.066666663,0.043478261,0.142857143,0.017699111,0.012048193,0.033333333,0.046203038,0.043478261,0.142857143
,,,,,,,,,
2014_S_229.txt,0.348214281,0.336206897,0.361111111,0.186186181,0.187878788,0.18452381,0.329517608,0.318965517,0.342592593
,,,,,,,,,
2014_S_23.txt,0.283105018,0.234848485,0.356321839,0.090361441,0.076530612,0.110294118,0.211198623,0.189393939,0.287356322
,,,,,,,,,
2014_S_231.txt,0.126436777,0.098214286,0.177419355,0,0,0,0.089755948,0.080357143,0.14516129
,,,,,,,,,
2014_S_233.txt,0.157303366,0.118644068,0.233333333,0.024291494,0.017964072,0.0375,0.122543345,0.110169492,0.216666667
,,,,,,,,,
2014_S_236.txt,0.114832532,0.073619632,0.260869565,0.037267078,0.022988506,0.098360656,0.064779725,0.061349693,0.217391304
,,,,,,,,,
2014_S_237.txt,0.116564414,0.070110701,0.345454545,0.024955434,0.014403292,0.093333333,0.068583179,0.066420664,0.327272727
,,,,,,,,,
2014_S_238.txt,0.133333328,0.123287671,0.14516129,0,0,0,0.102353569,0.095890411,0.112903226
,,,,,,,,,
2014_S_239.txt,0.388571424,0.369565217,0.409638554,0.274999995,0.272727273,0.277310924,0.363794961,0.347826087,0.385542169
,,,,,,,,,
2014_S_240.txt,0.227074231,0.183098592,0.298850575,0.064327481,0.051162791,0.086614173,0.141744357,0.126760563,0.206896552
,,,,,,,,,
2014_S_242.txt,0.177215186,0.12962963,0.28,0.05095541,0.038095238,0.076923077,0.136384557,0.12345679,0.266666667
,,,,,,,,,
2014_S_243.txt,0.287081335,0.333333333,0.25210084,0.131578943,0.165289256,0.109289617,0.276630495,0.333333333,0.25210084
,,,,,,,,,
2014_S_244.txt,0.160583937,0.139240506,0.189655172,0.018018013,0.015748031,0.021052632,0.14655577,0.132911392,0.181034483
,,,,,,,,,
2014_S_245.txt,0.094117644,0.055813953,0.3,0.004878047,0.002762431,0.020833333,0.047813644,0.046511628,0.25
,,,,,,,,,
2014_S_246.txt,0.057803463,0.054347826,0.061728395,0,0,0,0.057341682,0.054347826,0.061728395
,,,,,,,,,
2014_S_247.txt,0.084905656,0.057692308,0.160714286,0.006389773,0.004166667,0.01369863,0.062247233,0.057692308,0.160714286
,,,,,,,,,
2014_S_248.txt,0.056497171,0.04,0.096153846,0,0,0,0.043771102,0.04,0.096153846
,,,,,,,,,
2014_S_249.txt,0.080459766,0.05785124,0.132075472,0,0,0,0.054518813,0.049586777,0.113207547
,,,,,,,,,
2014_S_25.txt,0.203389826,0.196721311,0.210526316,0,0,0,0.16910334,0.163934426,0.175438596
,,,,,,,,,
2014_S_251.txt,0.138461534,0.115384615,0.173076923,0,0,0,0.114285714,0.102564103,0.153846154
,,,,,,,,,
2014_S_252.txt,0.181818178,0.130434783,0.3,0.042424238,0.029166667,0.077777778,0.109190726,0.099378882,0.228571429
,,,,,,,,,
2014_S_255.txt,0.136752132,0.106666667,0.19047619,0.013071891,0.010309278,0.017857143,0.104288021,0.093333333,0.166666667
,,,,,,,,,
2014_S_257.txt,0.079365076,0.049019608,0.208333333,0,0,0,0.045961423,0.044117647,0.1875
,,,,,,,,,
2014_S_259.txt,0.368098155,0.4,0.340909091,0.146938771,0.2,0.116129032,0.327152745,0.36,0.306818182
,,,,,,,,,
2014_S_262.txt,0.136363632,0.111111111,0.176470588,0.019047614,0.015873016,0.023809524,0.093124898,0.083333333,0.132352941
,,,,,,,,,
2014_S_264.txt,0.054421765,0.037037037,0.102564103,0,0,0,0.029987923,0.027777778,0.076923077
,,,,,,,,,
2014_S_265.txt,0.40963855,0.62962963,0.303571429,0.285714282,0.483870968,0.202702703,0.316642686,0.592592593,0.285714286
,,,,,,,,,
2014_S_267.txt,0.061433445,0.035856574,0.214285714,0.008908684,0.005076142,0.036363636,0.036688649,0.035856574,0.214285714
,,,,,,,,,
2014_S_268.txt,0.251308896,0.255319149,0.24742268,0.113878999,0.110344828,0.117647059,0.251184995,0.255319149,0.24742268
,,,,,,,,,
2014_S_269.txt,0.234374995,0.223880597,0.245901639,0.063492059,0.057142857,0.071428571,0.202238206,0.194029851,0.213114754
,,,,,,,,,
2014_S_27.txt,0.202898546,0.175,0.24137931,0.043956039,0.041237113,0.047058824,0.179507631,0.1625,0.224137931
,,,,,,,,,
2014_S_271.txt,0.243093918,0.22,0.271604938,0.03278688,0.03125,0.034482759,0.173023969,0.16,0.197530864
,,,,,,,,,
2014_S_274.txt,0.198757759,0.2,0.197530864,0.026785709,0.03,0.024193548,0.186321028,0.1875,0.185185185
,,,,,,,,,
2014_S_275.txt,0.285714281,0.375,0.230769231,0.167938927,0.25,0.126436782,0.258028793,0.375,0.230769231
,,,,,,,,,
2014_S_277.txt,0.184049076,0.132743363,0.3,0.016260159,0.011173184,0.029850746,0.136339313,0.123893805,0.28
,,,,,,,,,
2014_S_278.txt,0.17454545,0.148148148,0.212389381,0.027713621,0.02247191,0.036144578,0.137021736,0.12345679,0.17699115
,,,,,,,,,
2014_S_279.txt,0.058139531,0.037593985,0.128205128,0,0,0,0.031857961,0.030075188,0.102564103
,,,,,,,,,
2014_S_28.txt,0.130952376,0.115789474,0.150684932,0,0,0,0.126680852,0.115789474,0.150684932
,,,,,,,,,
2014_S_288.txt,0.131386857,0.09375,0.219512195,0.010695183,0.00729927,0.02,0.102838861,0.09375,0.219512195
,,,,,,,,,
2014_S_289.txt,0.218749995,0.194444444,0.25,0.085714281,0.080536913,0.091603053,0.202114428,0.185185185,0.238095238
,,,,,,,,,
2014_S_291.txt,0.235849052,0.19379845,0.301204819,0.07476635,0.06122449,0.096,0.190422869,0.170542636,0.265060241
,,,,,,,,,
2014_S_295.txt,0.121495323,0.086092715,0.206349206,0.011461314,0.0078125,0.021505376,0.09423509,0.086092715,0.206349206
,,,,,,,,,
2014_S_296.txt,0.086580083,0.054644809,0.208333333,0.005154637,0.003039514,0.016949153,0.05163214,0.049180328,0.1875
,,,,,,,,,
2014_S_297.txt,0.295999995,0.298387097,0.293650794,0.059850369,0.067039106,0.054054054,0.255967238,0.258064516,0.253968254
,,,,,,,,,
2014_S_299.txt,0.130841116,0.132075472,0.12962963,0.013513509,0.014084507,0.012987013,0.112129947,0.113207547,0.111111111
,,,,,,,,,
2014_S_300.txt,0.131313128,0.087248322,0.265306122,0.014084504,0.008928571,0.033333333,0.078999929,0.073825503,0.224489796
,,,,,,,,,
2014_S_302.txt,0.077669898,0.112676056,0.059259259,0.010810807,0.018181818,0.007692308,0.066042978,0.112676056,0.059259259
,,,,,,,,,
2014_S_303.txt,0.056074761,0.05,0.063829787,0.01307189,0.011764706,0.014705882,0.054489515,0.05,0.063829787
,,,,,,,,,
2014_S_304.txt,0.109890105,0.082644628,0.163934426,0,0,0,0.091876978,0.082644628,0.163934426
,,,,,,,,,
2014_S_305.txt,0.163265303,0.347826087,0.106666667,0.027397257,0.071428571,0.016949153,0.106337636,0.326086957,0.1
,,,,,,,,,
2014_S_307.txt,0.14393939,0.09947644,0.260273973,0.013422815,0.008849558,0.027777778,0.085246642,0.078534031,0.205479452
,,,,,,,,,
2014_S_308.txt,0.186528493,0.159292035,0.225,0.032362455,0.025380711,0.044642857,0.156890107,0.14159292,0.2
,,,,,,,,,
2014_S_309.txt,0.263929614,0.199115044,0.391304348,0.133099821,0.096446701,0.214689266,0.196879207,0.17699115,0.347826087
,,,,,,,,,
2014_S_31.txt,0.229729725,0.228187919,0.231292517,0.041095885,0.041474654,0.040723982,0.216196477,0.214765101,0.217687075
,,,,,,,,,
2014_S_311.txt,0.123595501,0.154929577,0.102803738,0.016393438,0.021505376,0.013245033,0.083337861,0.112676056,0.074766355
,,,,,,,,,
2014_S_312.txt,0.101010097,0.074074074,0.158730159,0,0,0,0.081883928,0.074074074,0.158730159
,,,,,,,,,
2014_S_313.txt,0.161812293,0.12755102,0.221238938,0.016771484,0.012738854,0.024539877,0.131208001,0.117346939,0.203539823
,,,,,,,,,
2014_S_316.txt,0.168654171,0.104320337,0.44,0.051480049,0.031185031,0.147420147,0.10324359,0.099051633,0.417777778
,,,,,,,,,
2014_S_318.txt,0.115942025,0.080808081,0.205128205,0.034090905,0.023809524,0.06,0.076974179,0.070707071,0.179487179
,,,,,,,,,
2014_S_320.txt,0.099378878,0.06504065,0.210526316,0,0,0,0.069207757,0.06504065,0.210526316
,,,,,,,,,
2014_S_321.txt,0.330935247,0.306666667,0.359375,0.059907829,0.057268722,0.062801932,0.213173903,0.2,0.234375
,,,,,,,,,
2014_S_322.txt,0.332288397,0.452991453,0.262376238,0.089552235,0.147239264,0.064343164,0.221425777,0.341880342,0.198019802
,,,,,,,,,
2014_S_324.txt,0.023952092,0.015384615,0.054054054,0,0,0,0.016256068,0.015384615,0.054054054
,,,,,,,,,
2014_S_326.txt,0.15697674,0.124423963,0.212598425,0.03225806,0.02425876,0.048128342,0.118533467,0.105990783,0.181102362
,,,,,,,,,
2014_S_327.txt,0.186666662,0.2,0.175,0.041666662,0.045454545,0.038461538,0.158596491,0.171428571,0.15
,,,,,,,,,
2014_S_328.txt,0.289256194,0.24137931,0.360824742,0.121546957,0.094827586,0.169230769,0.261216399,0.234482759,0.350515464
,,,,,,,,,
2014_S_329.txt,0.287671228,0.247058824,0.344262295,0.082474222,0.070175439,0.1,0.221234898,0.2,0.278688525
,,,,,,,,,
2014_S_332.txt,0.088888884,0.083333333,0.095238095,0,0,0,0.073424301,0.069444444,0.079365079
,,,,,,,,,
2014_S_333.txt,0.355263153,0.306818182,0.421875,0.194174752,0.169491525,0.227272727,0.3262344,0.295454545,0.40625
,,,,,,,,,
2014_S_334.txt,0.213836473,0.236111111,0.195402299,0.034042548,0.039215686,0.030075188,0.185408107,0.208333333,0.172413793
,,,,,,,,,
2014_S_336.txt,0.262773718,0.339622642,0.214285714,0.042328038,0.0625,0.032,0.159631922,0.226415094,0.142857143
,,,,,,,,,
2014_S_339.txt,0.270142175,0.22265625,0.343373494,0.097826082,0.076433121,0.135849057,0.222358585,0.19921875,0.307228916
,,,,,,,,,
2014_S_344.txt,0.096969692,0.090909091,0.103896104,0,0,0,0.0841042,0.079545455,0.090909091
,,,,,,,,,
2014_S_345.txt,0.084210522,0.062015504,0.131147541,0.008064512,0.005952381,0.0125,0.06862622,0.062015504,0.131147541
,,,,,,,,,
2014_S_346.txt,0.111111106,0.112903226,0.109375,0.022471905,0.024691358,0.020618557,0.111055164,0.112903226,0.109375
,,,,,,,,,
2014_S_347.txt,0.046153843,0.02970297,0.103448276,0,0,0,0.031408281,0.02970297,0.103448276
,,,,,,,,,
2014_S_348.txt,0.191616762,0.16,0.23880597,0.035555551,0.03125,0.041237113,0.122527317,0.11,0.164179104
,,,,,,,,,
2014_S_349.txt,0.148514847,0.1171875,0.202702703,0.006622512,0.005154639,0.009259259,0.113564069,0.1015625,0.175675676
,,,,,,,,,
2014_S_35.txt,0.155339801,0.122137405,0.213333333,0.051724134,0.038297872,0.079646018,0.119478675,0.106870229,0.186666667
,,,,,,,,,
2014_S_350.txt,0.104477607,0.083333333,0.14,0.011560689,0.009090909,0.015873016,0.079888088,0.071428571,0.12
,,,,,,,,,
2014_S_351.txt,0.071713144,0.048387097,0.138461538,0.010101007,0.00660066,0.021505376,0.052073923,0.048387097,0.138461538
,,,,,,,,,
2014_S_352.txt,0.171003714,0.115577889,0.328571429,0.060465113,0.038461538,0.141304348,0.124461686,0.115577889,0.328571429
,,,,,,,,,
2014_S_353.txt,0.108843533,0.08,0.170212766,0,0,0,0.088485201,0.08,0.170212766
,,,,,,,,,
2014_S_354.txt,0.102189776,0.094594595,0.111111111,0,0,0,0.086483302,0.081081081,0.095238095
,,,,,,,,,
2014_S_355.txt,0.153846149,0.160493827,0.147727273,0.025423724,0.026086957,0.024793388,0.12973313,0.135802469,0.125
,,,,,,,,,
2014_S_359.txt,0.078431371,0.043373494,0.409090909,0.029055689,0.015727392,0.19047619,0.038941198,0.038554217,0.363636364
,,,,,,,,,
2014_S_36.txt,0.169491521,0.136986301,0.222222222,0.035820891,0.027522936,0.051282051,0.145504871,0.130136986,0.211111111
,,,,,,,,,
2014_S_360.txt,0.211453741,0.145454545,0.387096774,0.042168671,0.028225806,0.083333333,0.137925268,0.127272727,0.338709677
,,,,,,,,,
2014_S_363.txt,0.311533883,0.35501355,0.277542373,0.152905194,0.19872814,0.124254473,0.281801844,0.330623306,0.258474576
,,,,,,,,,
2014_S_364.txt,0.343347635,0.307692308,0.388349515,0.096385537,0.086021505,0.109589041,0.275949038,0.253846154,0.32038835
,,,,,,,,,
2014_S_365.txt,0.090322576,0.073684211,0.116666667,0,0,0,0.08233376,0.073684211,0.116666667
,,,,,,,,,
2014_S_366.txt,0.199999995,0.17721519,0.229508197,0.020202015,0.019417476,0.021052632,0.179864448,0.164556962,0.213114754
,,,,,,,,,
2014_S_368.txt,0.140350874,0.09009009,0.317460317,0.004444441,0.002747253,0.011627907,0.080894765,0.076576577,0.26984127
,,,,,,,,,
2014_S_369.txt,0.329317265,0.25308642,0.471264368,0.134048253,0.097276265,0.215517241,0.247914524,0.222222222,0.413793103
,,,,,,,,,
2014_S_372.txt,0.317689526,0.458333333,0.243093923,0.123711336,0.217391304,0.086455331,0.264878875,0.447916667,0.237569061
,,,,,,,,,
2014_S_373.txt,0.069565213,0.049382716,0.117647059,0.005464477,0.003649635,0.010869565,0.040562773,0.037037037,0.088235294
,,,,,,,,,
2014_S_374.txt,0.106666662,0.091954023,0.126984127,0,0,0,0.076196137,0.068965517,0.095238095
,,,,,,,,,
2014_S_375.txt,0.131868127,0.125,0.139534884,0,0,0,0.109232558,0.104166667,0.11627907
,,,,,,,,,
2014_S_378.txt,0.077669899,0.051282051,0.16,0.006578944,0.004132231,0.016129032,0.041060678,0.038461538,0.12
